"Category","Keyword","Web_Page_URL","Tweet_Website","Author_Name","Author_Web_Page_URL","Tweet_Timestamp","Tweet_Content","Tweet_Image_URL","Tweet_Video_URL","Tweet_Number_of_Likes","Tweet_Number_of_Retweets","Tweet_Number_of_Reviews","Commenter_Name","Commenter_Web_Page_URL","Comment_Timestamp","Comment","Comment_Number_of_Replies","Comment_Number_of_Retweets","Comment_Number_of_Likes","User_Name","User_Web_Page_URL","User_Timestamp","User_Content","User_Number_of_Replies","User_Number_of_Retweets","User_Number_of_Likes"
,,"https://twitter.com/sharonedensmith","https://twitter.com/laliaristo/status/1186614292621201408","Author Lali A. Love  🇨🇦","https://twitter.com/laliaristo","1571745868","Happy Tuesday #WritingCommunity  I’m back from vacation and would love to give a #writerLift to anyone under 3k #followers.  If you’re a #Writer, #blogger, #Editor, or love #poetry, comment your #WIP / #book links and I will #RT. Please #follow &support. #spreadLovepic.twitter.com/u3wzUJHjMY",,"https://twitter.com/i/videos/1186614292621201408?embed_source=facebook","311","97","123","15_KristieAndMe","https://twitter.com/candypriano_15","1571764904","This so kind. TY. I joined the #WritingCommunity last week & am grateful to my 35 followers and all who I follow back. My #WIP is a memoir, Fifteen. First draft completed. Below is my synopsis:pic.twitter.com/XxaMxf1LCf","1","4","14","Author Lali A. Love  🇨🇦","https://twitter.com/laliaristo","1571780042","Hey #WritingCommunity can we help out @candypriano_15 with a huge #writerLift?  @SJTurner_Author @ShanniDBAC @DerekRKing2 @AvaSafran @CarolynRuffles @JoyRossDavis @ImpulsiveCookie @SJLomasAuthor @AdamWingWriting @CamillaWrites @TheArtMatrix11 @mandylawson7","7","8","22"
,,"https://twitter.com/sharonedensmith","https://twitter.com/laliaristo/status/1186614292621201408","Author Lali A. Love  🇨🇦","https://twitter.com/laliaristo","1571745868","Happy Tuesday #WritingCommunity  I’m back from vacation and would love to give a #writerLift to anyone under 3k #followers.  If you’re a #Writer, #blogger, #Editor, or love #poetry, comment your #WIP / #book links and I will #RT. Please #follow &support. #spreadLovepic.twitter.com/u3wzUJHjMY",,"https://twitter.com/i/videos/1186614292621201408?embed_source=facebook","311","97","123","15_KristieAndMe","https://twitter.com/candypriano_15","1571764904","This so kind. TY. I joined the #WritingCommunity last week & am grateful to my 35 followers and all who I follow back. My #WIP is a memoir, Fifteen. First draft completed. Below is my synopsis:pic.twitter.com/XxaMxf1LCf","1","4","14","Carolyn Ruffles","https://twitter.com/CarolynRuffles","1571837900","Happy to help @candypriano_15 #WriterLift Also recommend #Follow @IamBalashan1980 @DMORGAN0505 @MCSheridan2 @sieberhagencri1 @honeycakebooks @Rek14684306 @BillingReeves @alleycat579 @senoradansie @SparkGoldenAge @LombardEmma @guettyastewart @Rosanna_adancer @Holly_H_Hpic.twitter.com/0IvyQtaCrM","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/laliaristo/status/1186614292621201408","Author Lali A. Love  🇨🇦","https://twitter.com/laliaristo","1571745868","Happy Tuesday #WritingCommunity  I’m back from vacation and would love to give a #writerLift to anyone under 3k #followers.  If you’re a #Writer, #blogger, #Editor, or love #poetry, comment your #WIP / #book links and I will #RT. Please #follow &support. #spreadLovepic.twitter.com/u3wzUJHjMY",,"https://twitter.com/i/videos/1186614292621201408?embed_source=facebook","311","97","123","15_KristieAndMe","https://twitter.com/candypriano_15","1571764904","This so kind. TY. I joined the #WritingCommunity last week & am grateful to my 35 followers and all who I follow back. My #WIP is a memoir, Fifteen. First draft completed. Below is my synopsis:pic.twitter.com/XxaMxf1LCf","1","4","14","holly dobbie","https://twitter.com/Holly_H_H","1571857786","Thanks so much for the recommendation, Carolyn! Happy to follow, and welcome @candypriano_15  to the tribe. Adding:@arjungwriter @WittyMystic @ReneeGendron @DBCarterAuthor @FaerieRealms @tamingtheriver @jp_booksnet @HawkeLiath @whistberry @Ladybug_Effect @dlmarinackpic.twitter.com/n6YK2Y6SVR","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/laliaristo/status/1186614292621201408","Author Lali A. Love  🇨🇦","https://twitter.com/laliaristo","1571745868","Happy Tuesday #WritingCommunity  I’m back from vacation and would love to give a #writerLift to anyone under 3k #followers.  If you’re a #Writer, #blogger, #Editor, or love #poetry, comment your #WIP / #book links and I will #RT. Please #follow &support. #spreadLovepic.twitter.com/u3wzUJHjMY",,"https://twitter.com/i/videos/1186614292621201408?embed_source=facebook","311","97","123","15_KristieAndMe","https://twitter.com/candypriano_15","1571764904","This so kind. TY. I joined the #WritingCommunity last week & am grateful to my 35 followers and all who I follow back. My #WIP is a memoir, Fifteen. First draft completed. Below is my synopsis:pic.twitter.com/XxaMxf1LCf","1","4","14","A.R. Jung  📚","https://twitter.com/arjungwriter","1571860894","Followed @candypriano_15! Thank you @Holly_H_H  I’ll add; @SydneyM_Writes @MicroVerseWords @OrbitOwl @CarolynRuffles @CordonRoma @PGibesonRN @dlmarinack @Galdrafodr @Adam_K__ @anglrsg9 @d_ast777 @RHHaleAuthor @FaerieRealms @wattlebender @JackyDahlhauspic.twitter.com/h5ONk3SqiI","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/laliaristo/status/1186614292621201408","Author Lali A. Love  🇨🇦","https://twitter.com/laliaristo","1571745868","Happy Tuesday #WritingCommunity  I’m back from vacation and would love to give a #writerLift to anyone under 3k #followers.  If you’re a #Writer, #blogger, #Editor, or love #poetry, comment your #WIP / #book links and I will #RT. Please #follow &support. #spreadLovepic.twitter.com/u3wzUJHjMY",,"https://twitter.com/i/videos/1186614292621201408?embed_source=facebook","311","97","123","15_KristieAndMe","https://twitter.com/candypriano_15","1571764904","This so kind. TY. I joined the #WritingCommunity last week & am grateful to my 35 followers and all who I follow back. My #WIP is a memoir, Fifteen. First draft completed. Below is my synopsis:pic.twitter.com/XxaMxf1LCf","1","4","14","Kerry Elkins is writing all the things...","https://twitter.com/OrbitOwl","1571861883","Thank you  @_TaraHolley @GabrielBlake_ @samuelfcross @WendyWooauthor @Michael_T_Wells @MayetteFosterpic.twitter.com/Lqe7C8haRF","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/laliaristo/status/1186614292621201408","Author Lali A. Love  🇨🇦","https://twitter.com/laliaristo","1571745868","Happy Tuesday #WritingCommunity  I’m back from vacation and would love to give a #writerLift to anyone under 3k #followers.  If you’re a #Writer, #blogger, #Editor, or love #poetry, comment your #WIP / #book links and I will #RT. Please #follow &support. #spreadLovepic.twitter.com/u3wzUJHjMY",,"https://twitter.com/i/videos/1186614292621201408?embed_source=facebook","311","97","123","15_KristieAndMe","https://twitter.com/candypriano_15","1571764904","This so kind. TY. I joined the #WritingCommunity last week & am grateful to my 35 followers and all who I follow back. My #WIP is a memoir, Fifteen. First draft completed. Below is my synopsis:pic.twitter.com/XxaMxf1LCf","1","4","14","Tara Holley","https://twitter.com/_TaraHolley","1571978586","Kerry, thanks so much! Have a great Friday!  @FantSciFiAuthor @HawkeLiath @LawrenceWriting @TudorTweep @JessLaw247 @LawrieJohnston @MatthewJLawler1 pic.twitter.com/MNomz9iVUG","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/laliaristo/status/1186614292621201408","Author Lali A. Love  🇨🇦","https://twitter.com/laliaristo","1571745868","Happy Tuesday #WritingCommunity  I’m back from vacation and would love to give a #writerLift to anyone under 3k #followers.  If you’re a #Writer, #blogger, #Editor, or love #poetry, comment your #WIP / #book links and I will #RT. Please #follow &support. #spreadLovepic.twitter.com/u3wzUJHjMY",,"https://twitter.com/i/videos/1186614292621201408?embed_source=facebook","311","97","123","15_KristieAndMe","https://twitter.com/candypriano_15","1571764904","This so kind. TY. I joined the #WritingCommunity last week & am grateful to my 35 followers and all who I follow back. My #WIP is a memoir, Fifteen. First draft completed. Below is my synopsis:pic.twitter.com/XxaMxf1LCf","1","4","14","Liath LaVerne Hawke 🦋","https://twitter.com/HawkeLiath","1572011604","Thanks @_TaraHolley!pic.twitter.com/ItZGRhizhv","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/laliaristo/status/1186614292621201408","Author Lali A. Love  🇨🇦","https://twitter.com/laliaristo","1571745868","Happy Tuesday #WritingCommunity  I’m back from vacation and would love to give a #writerLift to anyone under 3k #followers.  If you’re a #Writer, #blogger, #Editor, or love #poetry, comment your #WIP / #book links and I will #RT. Please #follow &support. #spreadLovepic.twitter.com/u3wzUJHjMY",,"https://twitter.com/i/videos/1186614292621201408?embed_source=facebook","311","97","123","15_KristieAndMe","https://twitter.com/candypriano_15","1571764904","This so kind. TY. I joined the #WritingCommunity last week & am grateful to my 35 followers and all who I follow back. My #WIP is a memoir, Fifteen. First draft completed. Below is my synopsis:pic.twitter.com/XxaMxf1LCf","1","4","14","Tara Holley","https://twitter.com/_TaraHolley","1572011728","You’re welcome, Liath! Have a great day!",,"1","5"
,,"https://twitter.com/sharonedensmith","https://twitter.com/laliaristo/status/1186614292621201408","Author Lali A. Love  🇨🇦","https://twitter.com/laliaristo","1571745868","Happy Tuesday #WritingCommunity  I’m back from vacation and would love to give a #writerLift to anyone under 3k #followers.  If you’re a #Writer, #blogger, #Editor, or love #poetry, comment your #WIP / #book links and I will #RT. Please #follow &support. #spreadLovepic.twitter.com/u3wzUJHjMY",,"https://twitter.com/i/videos/1186614292621201408?embed_source=facebook","311","97","123","Danni H","https://twitter.com/DanniHinshaw","1571748946","I dont have a blog but I will leave a - Good morning and happy Tuesdaypic.twitter.com/wpmn2rai0C","1","2","8","Author Lali A. Love  🇨🇦","https://twitter.com/laliaristo","1571749512","HappyTuesday! pic.twitter.com/siTiSuk4Dv","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/laliaristo/status/1186614292621201408","Author Lali A. Love  🇨🇦","https://twitter.com/laliaristo","1571745868","Happy Tuesday #WritingCommunity  I’m back from vacation and would love to give a #writerLift to anyone under 3k #followers.  If you’re a #Writer, #blogger, #Editor, or love #poetry, comment your #WIP / #book links and I will #RT. Please #follow &support. #spreadLovepic.twitter.com/u3wzUJHjMY",,"https://twitter.com/i/videos/1186614292621201408?embed_source=facebook","311","97","123","moeka is trying to finish a book in a month","https://twitter.com/moekamorgan","1571748989","I'm under 1K and I love meeting new writers! My #WIP is a historical fiction about a girl forced to grow up alongside pirates. I would love to hear about everyone else's work too! :)","1","3","10","Author Lali A. Love  🇨🇦","https://twitter.com/laliaristo","1571749608","Hello Moeka, let’s give you a #writerLift to help with #followers #WritingCommunity #follow and support each other. #spreadLove and #kindness",,,"5"
,,"https://twitter.com/sharonedensmith","https://twitter.com/bl98/status/1186739859471376387","Benoit Lanteigne","https://twitter.com/bl98","1571775805","Let's have a Tuesday #writers following spree once again! Leave a comment, like, retweet and follow everyone you can! #amwriting #WritingCommunity #Writer #writerlift #writingcommmunity",,,"431","149","228","Hugh Wesley","https://twitter.com/OldWestStories","1571777744","Yee-haw! Love these writer lifts ... thanks, @bl98!pic.twitter.com/CScHc6Te4T","1","0","11","Benoit Lanteigne","https://twitter.com/bl98","1571823864","You're welcome!",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/bl98/status/1186739859471376387","Benoit Lanteigne","https://twitter.com/bl98","1571775805","Let's have a Tuesday #writers following spree once again! Leave a comment, like, retweet and follow everyone you can! #amwriting #WritingCommunity #Writer #writerlift #writingcommmunity",,,"431","149","228","i'm a peace-loving decoy ready for retaliation","https://twitter.com/greatgalaktyka","1571776192","Hello fellow writers, here’s some Tuesday hype! You got this, nobody is out here doing it like you! Your characters, your plot, your style, nobody can replicate that, that’s all you, you did that, and you’ll continue to grow and do so much more!! There’s only one way to go,","1","7","29","SweetPotatoDato","https://twitter.com/AmateurDato","1571845640","I’m gonna admit, I followed you primarily for your name lol.","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/bl98/status/1186739859471376387","Benoit Lanteigne","https://twitter.com/bl98","1571775805","Let's have a Tuesday #writers following spree once again! Leave a comment, like, retweet and follow everyone you can! #amwriting #WritingCommunity #Writer #writerlift #writingcommmunity",,,"431","149","228","i'm a peace-loving decoy ready for retaliation","https://twitter.com/greatgalaktyka","1571776192","Hello fellow writers, here’s some Tuesday hype! You got this, nobody is out here doing it like you! Your characters, your plot, your style, nobody can replicate that, that’s all you, you did that, and you’ll continue to grow and do so much more!! There’s only one way to go,","1","7","29","i'm a peace-loving decoy ready for retaliation","https://twitter.com/greatgalaktyka","1571850185","No shame in that! ; v ; I keep forgetting to change it hjska",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/bl98/status/1186739859471376387","Benoit Lanteigne","https://twitter.com/bl98","1571775805","Let's have a Tuesday #writers following spree once again! Leave a comment, like, retweet and follow everyone you can! #amwriting #WritingCommunity #Writer #writerlift #writingcommmunity",,,"431","149","228","Melissa","https://twitter.com/Mz_NiceGirl","1571776642","I’d love a follow and will follow back!","3","0","19","Wordsmith_HQ","https://twitter.com/HQ_Wordsmith","1571777054","We’ve followed you. Would love to connect!","1",,"9"
,,"https://twitter.com/sharonedensmith","https://twitter.com/bl98/status/1186739859471376387","Benoit Lanteigne","https://twitter.com/bl98","1571775805","Let's have a Tuesday #writers following spree once again! Leave a comment, like, retweet and follow everyone you can! #amwriting #WritingCommunity #Writer #writerlift #writingcommmunity",,,"431","149","228","Melissa","https://twitter.com/Mz_NiceGirl","1571776642","I’d love a follow and will follow back!","3","0","19","Essential7","https://twitter.com/Essential7com","1571796586","Following",,,"3"
,,"https://twitter.com/sharonedensmith","https://twitter.com/bl98/status/1186739859471376387","Benoit Lanteigne","https://twitter.com/bl98","1571775805","Let's have a Tuesday #writers following spree once again! Leave a comment, like, retweet and follow everyone you can! #amwriting #WritingCommunity #Writer #writerlift #writingcommmunity",,,"431","149","228","AndOnSheReads","https://twitter.com/AndOnSheReads1","1571775858","Hi there! I'm working on my NaNoWriMo plan currently.","1","2","28","Darlene Carroll PA","https://twitter.com/dajc_thoughts","1571830050","best wishes on your story and goals for NaNoWriMo...my daughter is doing this for the first time, while travelling on a 12 hr train trip.",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/bl98/status/1186739859471376387","Benoit Lanteigne","https://twitter.com/bl98","1571775805","Let's have a Tuesday #writers following spree once again! Leave a comment, like, retweet and follow everyone you can! #amwriting #WritingCommunity #Writer #writerlift #writingcommmunity",,,"431","149","228","K.T. Egan is crushing NaNoWriMo this year","https://twitter.com/RosesNWriters","1571776101","Hey everyone!pic.twitter.com/cnf4p4bo6r","1","0","19","The Thought Experiment","https://twitter.com/the_thought_exp","1571780528","Hello! And following!",,,"8"
,,"https://twitter.com/sharonedensmith","https://twitter.com/ALANCOPE24/status/1186693272527347712","Alan Cope (counterfeit blue tic)","https://twitter.com/ALANCOPE24","1571764698","You bump into a neighbour that you regularly say hello too, they invite you in for coffee. In there living room is a shrine dedicated to you. Pictures of your whole life. Your reaction? comment or Gif  #writingcommunity",,,"176","19","216","kristianyeomans","https://twitter.com/kristianyeomans","1571765951","pic.twitter.com/RLgi3erQCP","2","1","6","Alan Cope (counterfeit blue tic)","https://twitter.com/ALANCOPE24","1571766070","Spot on, what on episode. Haven’t seen it for years and somehow it’s still in my mind. pic.twitter.com/xNRVRYN39p","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/ALANCOPE24/status/1186693272527347712","Alan Cope (counterfeit blue tic)","https://twitter.com/ALANCOPE24","1571764698","You bump into a neighbour that you regularly say hello too, they invite you in for coffee. In there living room is a shrine dedicated to you. Pictures of your whole life. Your reaction? comment or Gif  #writingcommunity",,,"176","19","216","kristianyeomans","https://twitter.com/kristianyeomans","1571765951","pic.twitter.com/RLgi3erQCP","2","1","6","kristianyeomans","https://twitter.com/kristianyeomans","1571767094","I’ll level with you Jed, I’m really scared","1","1","3"
,,"https://twitter.com/sharonedensmith","https://twitter.com/ALANCOPE24/status/1186693272527347712","Alan Cope (counterfeit blue tic)","https://twitter.com/ALANCOPE24","1571764698","You bump into a neighbour that you regularly say hello too, they invite you in for coffee. In there living room is a shrine dedicated to you. Pictures of your whole life. Your reaction? comment or Gif  #writingcommunity",,,"176","19","216","kristianyeomans","https://twitter.com/kristianyeomans","1571765951","pic.twitter.com/RLgi3erQCP","2","1","6","Alan Cope (counterfeit blue tic)","https://twitter.com/ALANCOPE24","1571767719","Genius pic.twitter.com/bMAfCWYlXW","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/ALANCOPE24/status/1186693272527347712","Alan Cope (counterfeit blue tic)","https://twitter.com/ALANCOPE24","1571764698","You bump into a neighbour that you regularly say hello too, they invite you in for coffee. In there living room is a shrine dedicated to you. Pictures of your whole life. Your reaction? comment or Gif  #writingcommunity",,,"176","19","216","D. S. G. Burke","https://twitter.com/DSGBurke","1571765004","Clarifying question... how hot are they?","4","1","19","Alan Cope (counterfeit blue tic)","https://twitter.com/ALANCOPE24","1571765079","It’s your neighbour and you accepted their invite. You tell me",,,"11"
,,"https://twitter.com/sharonedensmith","https://twitter.com/ALANCOPE24/status/1186693272527347712","Alan Cope (counterfeit blue tic)","https://twitter.com/ALANCOPE24","1571764698","You bump into a neighbour that you regularly say hello too, they invite you in for coffee. In there living room is a shrine dedicated to you. Pictures of your whole life. Your reaction? comment or Gif  #writingcommunity",,,"176","19","216","Sandy J. Strong","https://twitter.com/SandyJStrong","1571780173","pic.twitter.com/R2QI9pPWzT","1","2","7","Alan Cope (counterfeit blue tic)","https://twitter.com/ALANCOPE24","1571780309",,,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/ALANCOPE24/status/1186693272527347712","Alan Cope (counterfeit blue tic)","https://twitter.com/ALANCOPE24","1571764698","You bump into a neighbour that you regularly say hello too, they invite you in for coffee. In there living room is a shrine dedicated to you. Pictures of your whole life. Your reaction? comment or Gif  #writingcommunity",,,"176","19","216","Punting in Kent","https://twitter.com/PuntinginKent","1571836742","Like Alan Partridge lolhttp://m.youtube.com/watch?v=5iFrVmCZzWM …","1","1","2","Alan Cope (counterfeit blue tic)","https://twitter.com/ALANCOPE24","1571838191","Exactly pic.twitter.com/DiaAPkvz8H","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/ALANCOPE24/status/1186693272527347712","Alan Cope (counterfeit blue tic)","https://twitter.com/ALANCOPE24","1571764698","You bump into a neighbour that you regularly say hello too, they invite you in for coffee. In there living room is a shrine dedicated to you. Pictures of your whole life. Your reaction? comment or Gif  #writingcommunity",,,"176","19","216","Sarah Schygulla  🏳️‍🌈 💜","https://twitter.com/Sarah_Schygulla","1571764772","Mine pic.twitter.com/yZvxLQVdoW","1","0","5","Alan Cope (counterfeit blue tic)","https://twitter.com/ALANCOPE24","1571764803",,,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/sharonedensmith/status/1186662845984854017","Sharon Eden-Smith","https://twitter.com/sharonedensmith","1571757444","The latest Eden-Smith Music #blog post is up.Check it out! It's quick read.""A DAY COVERED IN ELEPHANT SNOT""http://www.edensmithmusic.com/blog #writing #WritingCommunity #coffeebreak #coffeetime #CoffeeLover #coffeelove #coffeemorning #coffeeshop #coffeeholic #coffeemug #tea #teatime",,,"7","3",,,,,,,,,,,,,,,
,,"https://twitter.com/sharonedensmith","https://twitter.com/HerschelGraybi1/status/1186701844963151873","Herschel Graybill","https://twitter.com/HerschelGraybi1","1571766742","I've never done one of these before, but I felt like I owed the #WritingCommunity a #writerslift Leave me your favorite gif!Normal protocol: Like, retweet, and follow each other! #writerlift",,,"273","89","177","The Workflow Book","https://twitter.com/theworkflowbook","1571770076","The passages you've been sharing are fascinating","1","0","6","Herschel Graybill","https://twitter.com/HerschelGraybi1","1571770365","Thank you! I'm going to continue with this mythology until I finish, then I plan on starting up a new Twitter book project",,,"4"
,,"https://twitter.com/sharonedensmith","https://twitter.com/HerschelGraybi1/status/1186701844963151873","Herschel Graybill","https://twitter.com/HerschelGraybi1","1571766742","I've never done one of these before, but I felt like I owed the #WritingCommunity a #writerslift Leave me your favorite gif!Normal protocol: Like, retweet, and follow each other! #writerlift",,,"273","89","177","Lawrence R. Movera","https://twitter.com/LALArry7","1571768583","Oh no, not again!pic.twitter.com/KvXtuDHcEA","1","1","11","CoCoMo","https://twitter.com/CoCoMo51169428","1571773025",,,,"4"
,,"https://twitter.com/sharonedensmith","https://twitter.com/HerschelGraybi1/status/1186701844963151873","Herschel Graybill","https://twitter.com/HerschelGraybi1","1571766742","I've never done one of these before, but I felt like I owed the #WritingCommunity a #writerslift Leave me your favorite gif!Normal protocol: Like, retweet, and follow each other! #writerlift",,,"273","89","177","B. Patrick Lonberg","https://twitter.com/LonbergWrites","1571768280","Preparing to write more tonight! Join me! Brew another pot! #coffee #amwriting #WritingCommunity #WriterLift #writersliftpic.twitter.com/1Qe6eMMOHr","1","0","15","jenn","https://twitter.com/jenn05881654","1571801348","I’m about to get started!",,,"3"
,,"https://twitter.com/sharonedensmith","https://twitter.com/HerschelGraybi1/status/1186701844963151873","Herschel Graybill","https://twitter.com/HerschelGraybi1","1571766742","I've never done one of these before, but I felt like I owed the #WritingCommunity a #writerslift Leave me your favorite gif!Normal protocol: Like, retweet, and follow each other! #writerlift",,,"273","89","177","carlosjaviercastillo","https://twitter.com/cjaviercastillo","1571771122","pic.twitter.com/wesI1N0Y8O","1","0","8","jenn","https://twitter.com/jenn05881654","1571801191","pic.twitter.com/ml3sIcYFBm","0",,
,,"https://twitter.com/sharonedensmith","https://twitter.com/HerschelGraybi1/status/1186701844963151873","Herschel Graybill","https://twitter.com/HerschelGraybi1","1571766742","I've never done one of these before, but I felt like I owed the #WritingCommunity a #writerslift Leave me your favorite gif!Normal protocol: Like, retweet, and follow each other! #writerlift",,,"273","89","177","jenn","https://twitter.com/jenn05881654","1571801040","It seems to be the most used GIF I have latelypic.twitter.com/ZBodlWem5z","1","3","5","Danni H","https://twitter.com/DanniHinshaw","1571801675","That was me yesterday!",,,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/honeycakebooks/status/1186656713396674560","Medea -  🇨🇦 Author of Honeycake Books -EDITING","https://twitter.com/honeycakebooks","1571755982","#WritingCommunity I could use your help please. My two books are on Goodreads Choice awards. Honeycake: A Family Of Spices ranking at 421 and Honeycake: Help I Swallowed A Butterfly ranking at 494. Please help me get to top 50 by voting for my books? https://www.goodreads.com/list/show/133723 …",,,"57","44","3","Medea -  🇨🇦 Author of Honeycake Books -EDITING","https://twitter.com/honeycakebooks","1571761386","Ranking 361 for Honeycake: A Family of SpicesRanking 416 for Honeycake: Help I Swallowed A Butterflypic.twitter.com/ZcTX0X0oTX","1","0","2","Medea -  🇨🇦 Author of Honeycake Books -EDITING","https://twitter.com/honeycakebooks","1571772994",,"1",,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/honeycakebooks/status/1186656713396674560","Medea -  🇨🇦 Author of Honeycake Books -EDITING","https://twitter.com/honeycakebooks","1571755982","#WritingCommunity I could use your help please. My two books are on Goodreads Choice awards. Honeycake: A Family Of Spices ranking at 421 and Honeycake: Help I Swallowed A Butterfly ranking at 494. Please help me get to top 50 by voting for my books? https://www.goodreads.com/list/show/133723 …",,,"57","44","3","Medea -  🇨🇦 Author of Honeycake Books -EDITING","https://twitter.com/honeycakebooks","1571761386","Ranking 361 for Honeycake: A Family of SpicesRanking 416 for Honeycake: Help I Swallowed A Butterflypic.twitter.com/ZcTX0X0oTX","1","0","2","Medea -  🇨🇦 Author of Honeycake Books -EDITING","https://twitter.com/honeycakebooks","1571783045","/>The media could not be played.",,,"2"
,,"https://twitter.com/sharonedensmith","https://twitter.com/honeycakebooks/status/1186656713396674560","Medea -  🇨🇦 Author of Honeycake Books -EDITING","https://twitter.com/honeycakebooks","1571755982","#WritingCommunity I could use your help please. My two books are on Goodreads Choice awards. Honeycake: A Family Of Spices ranking at 421 and Honeycake: Help I Swallowed A Butterfly ranking at 494. Please help me get to top 50 by voting for my books? https://www.goodreads.com/list/show/133723 …",,,"57","44","3","Cindy Johnson - Author","https://twitter.com/CindyJo28188355","1571790250","Done!","1","0","1","Medea -  🇨🇦 Author of Honeycake Books -EDITING","https://twitter.com/honeycakebooks","1571790344","Thank you so much Cindy  Truly grateful for the support","1",,"1"
,,"https://twitter.com/sharonedensmith","https://twitter.com/honeycakebooks/status/1186656713396674560","Medea -  🇨🇦 Author of Honeycake Books -EDITING","https://twitter.com/honeycakebooks","1571755982","#WritingCommunity I could use your help please. My two books are on Goodreads Choice awards. Honeycake: A Family Of Spices ranking at 421 and Honeycake: Help I Swallowed A Butterfly ranking at 494. Please help me get to top 50 by voting for my books? https://www.goodreads.com/list/show/133723 …",,,"57","44","3","Cindy Johnson - Author","https://twitter.com/CindyJo28188355","1571790250","Done!","1","0","1","Cindy Johnson - Author","https://twitter.com/CindyJo28188355","1571930042","You're welcome!",,,
,,"https://twitter.com/sharonedensmith","https://twitter.com/NotsoScarySheri/status/1186659925113610240","Sheri","https://twitter.com/NotsoScarySheri","1571756747","Hey all,  first of all thank you so much for the prayers.  You will never understand the comfort you brought to me.I am sorry to let you all know that my husband passed away this morning.  I am devastated.  I will be logging out shortly as I need some time to be with our babies",,,"16K","809","6.9K",,,,,,,,,,,,,,
,,"https://twitter.com/sharonedensmith","https://twitter.com/neilson_tara/status/1186435413856018432","Tara Neilson","https://twitter.com/neilson_tara","1571703220","Thank you, Holly! #SpreadLove@gp_hyde @wgevans @doug_cox200 @Hydedriver @MilitaryTravel2 @FailingJosh @_TaraHolley @realdavidsterry @stuartaken@ourtaylorstory @MurataHeather @KCBethBooks @JudithMallard @DrBeverley @sharonedensmith @DrDouglasMoll @JacQuelineVRoe",,,"17","6","6",,,,,,,,,,,,,,
,,"https://twitter.com/sharonedensmith","https://twitter.com/mabasa76/status/1186293458551656450","Dr Mabasa","https://twitter.com/mabasa76","1571669375","Here are a few things I like:1) Things from the 80's.2) That Bugs Bunny ""HASSAN CHOP!"" episode.3)1998 Undertaker vs  Mankind ""King of the Ring"" match.4) Trying to play the guitar really, really...really fast.5) Da Jays. 6) Making myself laugh.",,,"7","1","2",,,,,,,,,,,,,,
,,"https://twitter.com/sharonedensmith","https://twitter.com/ElectionsCan_E/status/1186271543971762176","Elections Canada","https://twitter.com/ElectionsCan_E","1571664150","@sharonedensmith Today is election day! Don’t forget to vote! #ItsOurVote",,,"2","1",,,,,,,,,,,,,,,
,,"https://twitter.com/sharonedensmith","https://twitter.com/TRJForBloggers/status/1185888523217494016","TRJ For Bloggers","https://twitter.com/TRJForBloggers","1571572831","Sunday comment thread!Leave a link to your latest blog postRead & comment on at least 2 postsRT this so other #bloggers can participate#TRJForBloggers #bloggerswanted #SundayMorning #blogging #SundayThoughts #bloggercommunity #bloggersconnectpic.twitter.com/KhKFRkC8r3","https://pbs.twimg.com/media/EHUfU6eXkAAbWtt.jpg",,"37","25","66","Bohemian Diva","https://twitter.com/BohemianDiva99","1571573530","I’m super excited the author liked the reviewhttps://www.bohemianvisions.com/post/save-yourself-from-drama …","3","1","3","Ryan Hauck","https://twitter.com/divine_plenum","1571579851","If I could make one suggestion; reduce the size of your sites header. Currently, it is difficult to read. :D Great post!","2",,"1"
